ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
37	0,0	0,2	0,1	0,0	296	149
129	0,0	3,0	2,0	0,0	196	149
131	4,0	3,0	13,2	0,0	237	149
132	0,0	3,0	4,0	0,0	298	149
133	0,1	3,0	1,0	0,0	298	149
134	0,1	4,0	1,0	10,4	298	149
142	4,4	0,1	11,6	0,0	298	149
144	6,19	2,4	17,7	0,0	298	149
145	4,17	0,0	19,7	0,2	298	149
146	13,28	4,4	32,16	11,6	298	149
148	1,4	4,4	0,0	11,6	203	149
149	2,0	9,11	0,0	15,9	203	149
150	6,6	0,0	8,2	0,2	298	149
152	43,50	4,4	34,26	11,6	298	149
153	6,4	0,0	8,2	2,0	298	149
154	43,48	9,11	34,26	15,9	298	149
161	9,10	4,4	9,6	11,6	298	149
162	9,10	9,11	11,4	15,9	298	149
163	4,2	3,2	8,2	4,4	298	149
164	13,12	41,46	17,6	34,26	298	149
166	0,5	3,2	1,2	4,4	298	149
167	8,8	41,46	6,0	34,26	298	149
173	0,3	4,4	1,0	11,6	209	149
174	3,5	41,46	5,4	34,26	209	149
176	0,3	9,10	1,0	9,4	209	149
178	0,6	8,6	2,2	6,0	209	149
179	1,0	41,46	0,0	34,26	298	149
180	1,2	41,46	0,0	34,26	298	149
182	0,0	48,50	1,0	35,20	237	149
184	0,0	48,50	1,0	35,20	250	149
188	0,0	48,50	1,0	35,20	298	149
189	0,0	48,50	1,0	35,20	298	149
244	0,1	3,2	0,0	1,2	298	149
249	2,1	3,2	1,6	1,2	298	149
255	0,1	3,2	0,0	1,2	264	149
525	49,32	1,2	107,26	5,1	288	149
526	67,77	0,0	155,72	1,0	298	149
527	121,106	0,0	230,163	0,1	298	149
528	16,14	2,0	20,8	0,0	298	149
529	4,13	0,2	6,6	3,0	298	149
533	0,1	3,1	0,0	2,1	298	149
535	127,125	0,0	220,141	2,0	234	149
536	48,45	13,10	61,37	13,15	200	149
537	35,25	13,10	45,24	13,15	221	149
541	35,58	0,0	76,59	0,1	173	149
542	63,46	40,66	76,54	79,59	247	149
543	20,9	40,66	22,27	79,59	267	149
544	89,132	2,2	175,102	3,4	263	149
545	52,61	0,1	73,34	0,0	234	149
546	251,320	1,0	321,307	0,0	249	149
547	432,461	0,1	583,485	0,0	295	149
548	842,979	1,0	1193,977	0,0	295	149
549	759,673	1,1	906,727	0,0	211	149
550	635,689	3,2	880,641	0,0	198	149
551	0,0	279,253	0,1	341,222	298	149
552	366,335	0,1	376,277	0,0	249	149
553	672,769	3,9	792,669	0,0	284	149
554	0,0	346,445	0,2	388,338	237	149
555	750,718	1,3	942,765	0,0	281	149
557	897,818	3,12	1111,741	1,1	294	149
