ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
12	17,7	0,0	24,29	7,2	245	149
14	52,82	3,0	68,55	0,0	1003	149
15	46,81	2,0	67,53	4,0	963	149
16	44,81	1,2	63,51	5,2	934	149
20	37,79	4,0	51,39	10,4	819	149
21	30,36	13,21	47,30	16,13	762	149
22	26,32	1,2	45,28	0,0	735	149
39	7,2	0,0	5,2	0,2	248	149
54	1,0	2,0	0,0	0,2	1174	149
55	36,48	5,11	65,33	13,6	246	149
56	48,91	471,494	54,48	641,479	296	149
57	549,702	907,1017	649,450	1474,1033	850	149
58	801,1028	2,3	842,605	0,1	1522	149
59	267,341	765,907	207,164	1029,695	688	149
61	79,127	448,484	97,104	939,718	1372	149
62	81,139	2,3	111,104	7,8	1617	149
63	32,46	460,497	43,31	886,727	349	149
65	4,4	1,7	4,2	0,0	1374	149
70	0,2	0,0	6,2	2,0	3532	149
78	4,10	0,2	14,2	2,0	1827	149
80	19,25	1,2	18,14	15,6	260	149
82	6,13	5,1	11,4	6,0	1220	149
83	8,6	6,8	13,4	17,15	344	149
96	13,13	0,1	28,9	2,0	750	149
97	6,3	62,58	3,3	98,72	267	149
98	6,3	2,0	3,3	0,0	318	149
99	6,3	1,0	3,3	0,0	270	149
100	5,3	47,49	5,3	58,67	258	149
101	49,47	1,0	75,69	2,0	283	149
102	107,94	4,1	174,114	1,1	659	149
103	16,6	4,0	8,15	4,3	888	149
104	2,7	2,1	4,3	5,1	241	149
105	278,307	5231,5374	498,398	13221,9745	1229	149
116	3453,3763	90,126	2546,1877	220,122	3420	149
117	2944,3201	7,3	2184,1590	1,4	3018	149
118	5,3	1,0	6,0	1,0	584	149
119	0,1	4,0	4,0	3,0	788	149
124	15,12	33,20	9,6	47,32	316	149
128	0,2	2,2	1,0	5,2	876	149
129	122,113	59,69	206,92	126,73	3782	149
134	29,46	982,870	80,43	1628,1245	352	149
135	29,44	6,8	76,32	12,11	528	149
136	38,59	194,224	26,29	365,233	275	149
137	0,0	275,263	3,0	343,262	280	149
138	26,22	79,91	15,11	56,42	281	149
145	3,4	2,7	5,6	3,2	222	149
146	4,7	8,5	6,7	2,5	267	149
147	365,421	6,6	346,171	23,8	875	149
148	343,394	157,221	318,158	195,156	857	149
150	71,76	233,293	52,31	306,206	278	149
151	49,57	0,2	27,34	0,0	447	149
152	133,156	209,229	92,80	266,198	1561	149
153	39,46	21,17	62,47	10,14	2029	149
154	5,12	175,204	9,5	244,144	287	149
155	24,32	315,479	18,18	689,411	235	149
156	21,28	4,2	58,37	0,0	492	149
157	13,37	92,162	17,12	169,131	429	149
158	33,11	290,293	6,6	438,314	252	149
159	49,73	76,108	62,57	143,66	340	149
165	22,27	11,9	21,6	4,2	374	149
166	152,158	1060,1242	135,80	1886,1372	1719	149
167	18,15	0,0	11,3	1,0	272	149
168	172,183	27,16	158,99	48,31	1722	149
169	46,49	1059,1245	79,34	1716,1175	1027	149
170	62,79	1061,1080	40,44	1551,1084	232	149
171	48,54	651,689	39,38	961,710	534	149
172	142,182	2,2	134,95	0,0	1342	149
173	107,148	33,34	127,90	6,2	827	149
174	71,113	881,919	104,73	1469,1064	356	149
