ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
12	25,11	2,0	24,29	7,2	245	149
14	73,62	0,1	68,55	0,0	1003	149
15	70,61	1,0	67,53	4,0	963	149
16	62,58	9,6	63,51	5,2	934	149
20	55,52	1,2	51,39	10,4	819	149
21	54,40	31,14	47,30	16,13	762	149
39	1,2	0,0	5,2	0,2	248	149
55	56,67	9,13	65,33	13,6	246	149
56	60,55	570,494	54,48	641,479	296	149
57	840,780	1233,1153	649,450	1474,1033	850	149
58	1220,1302	7,5	842,605	0,1	1522	149
59	398,546	1062,1061	207,164	1029,695	688	149
61	170,178	503,409	97,104	939,718	1372	149
62	180,185	2,1	111,104	7,8	1617	149
63	38,34	523,424	43,31	886,727	349	149
65	10,10	1,5	4,2	0,0	1374	149
78	15,4	1,1	14,2	2,0	1827	149
80	24,26	4,6	18,14	15,6	260	149
82	11,8	0,0	11,4	6,0	1220	149
83	6,4	5,9	13,4	17,15	344	149
96	29,10	1,0	28,9	2,0	750	149
97	1,3	93,84	3,3	98,72	267	149
99	1,3	0,1	3,3	0,0	270	149
100	5,2	60,53	5,3	58,67	258	149
101	61,70	1,0	75,69	2,0	283	149
102	84,90	4,2	174,114	1,1	659	149
103	7,8	5,1	8,15	4,3	888	149
104	4,1	5,2	4,3	5,1	241	149
105	376,329	6026,4730	498,398	13221,9745	1229	149
116	4462,3941	103,85	2546,1877	220,122	3420	149
117	3811,3416	7,2	2184,1590	1,4	3018	149
118	0,9	2,1	6,0	1,0	584	149
119	0,3	0,1	4,0	3,0	788	149
124	10,16	24,20	9,6	47,32	316	149
128	2,1	4,2	1,0	5,2	876	149
129	214,138	71,70	206,92	126,73	3782	149
134	37,55	1005,930	80,43	1628,1245	352	149
135	47,62	8,15	76,32	12,11	528	149
136	56,49	231,209	26,29	365,233	275	149
137	1,2	404,301	3,0	343,262	280	149
138	33,18	124,80	15,11	56,42	281	149
145	1,7	8,3	5,6	3,2	222	149
146	6,10	1,7	6,7	2,5	267	149
147	535,409	6,12	346,171	23,8	875	149
148	501,387	247,218	318,158	195,156	857	149
