ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
12	25,11	2,0	24,29	7,2	245	149
14	36,21	0,1	22,10	0,0	298	149
15	35,22	1,0	27,15	4,0	298	149
16	33,20	9,6	25,18	5,2	298	149
20	37,16	1,2	18,19	10,4	298	149
21	15,15	31,14	13,18	16,13	298	149
39	1,2	0,0	5,2	0,2	248	149
55	56,67	9,13	65,33	13,6	246	149
56	60,55	570,494	54,48	641,479	296	149
57	284,250	1233,1153	222,181	1474,1033	298	149
58	287,303	7,5	220,168	0,1	298	149
59	243,331	1062,1061	128,104	1029,695	298	149
61	44,47	503,409	34,32	939,718	298	149
62	28,35	2,1	26,19	7,8	298	149
63	38,34	523,424	43,31	886,727	298	149
65	0,3	1,5	3,0	0,0	298	149
78	3,2	1,1	0,0	2,0	298	149
80	24,26	4,6	18,14	15,6	260	149
82	0,2	0,0	6,0	6,0	298	149
83	5,4	5,9	10,4	17,15	298	149
96	13,4	1,0	19,7	2,0	298	149
97	1,3	93,84	3,3	98,72	267	149
99	1,3	0,1	3,3	0,0	270	149
100	5,2	60,53	5,3	58,67	258	149
101	61,70	1,0	75,69	2,0	283	149
102	43,32	4,2	99,62	1,1	298	149
103	4,2	5,1	6,8	4,3	298	149
104	4,1	5,2	4,3	5,1	241	149
105	292,222	6026,4730	390,304	13221,9745	298	149
116	408,330	103,85	279,203	220,122	298	149
117	368,292	7,2	234,169	1,4	298	149
118	0,5	2,1	4,0	1,0	298	149
119	0,1	0,1	2,0	3,0	298	149
124	10,16	24,20	9,4	47,32	298	149
128	2,1	4,2	1,0	5,2	298	149
129	14,5	71,70	17,7	126,73	298	149
134	34,50	1005,930	73,39	1628,1245	298	149
135	35,39	8,15	45,15	12,11	298	149
136	56,49	231,209	26,29	365,233	275	149
137	1,2	404,301	3,0	343,262	280	149
138	33,18	124,80	15,11	56,42	281	149
145	1,7	8,3	5,6	3,2	222	149
146	6,10	1,7	6,7	2,5	267	149
147	220,150	6,12	118,50	23,8	298	149
148	194,132	247,218	94,38	195,156	298	149
150	91,78	301,275	52,31	306,206	278	149
151	39,36	2,1	22,31	0,0	298	149
152	32,30	237,190	20,28	266,198	298	149
153	12,13	17,12	14,9	10,14	298	149
154	5,6	214,165	9,5	244,144	287	149
155	25,41	547,546	18,18	689,411	235	149
156	20,24	0,10	22,17	0,0	298	149
157	33,25	144,178	9,9	169,131	298	149
158	22,35	292,288	6,6	438,314	252	149
159	71,71	132,103	57,55	143,66	298	149
164	40,38	1,0	21,10	0,0	298	149
165	25,6	9,6	18,4	4,2	298	149
166	22,5	1364,1047	19,3	1886,1372	298	149
167	13,4	1,2	11,3	1,0	272	149
168	49,34	24,26	42,22	48,31	298	149
169	45,38	1259,1113	69,29	1716,1175	298	149
170	40,46	1217,1094	40,44	1551,1084	232	149
171	28,20	798,696	31,37	961,710	298	149
172	80,54	0,2	88,61	0,0	298	149
173	93,69	27,27	102,74	6,2	298	149
174	91,61	1075,905	98,69	1469,1064	298	149
175	19,24	1339,1119	19,5	1632,1087	228	149
177	18,18	990,860	24,21	1223,870	243	149
178	16,26	571,531	17,14	768,420	298	149
179	34,49	274,270	40,24	309,180	298	149
180	41,37	784,796	28,23	747,528	298	149
182	11,7	78,60	3,3	73,67	298	149
186	2,5	26,25	2,2	32,25	298	149
187	2,5	2,0	2,2	2,4	298	149
190	0,1	3,5	2,0	12,10	298	149
191	69,45	1119,882	70,61	2070,1529	298	149
192	207,156	2,1	247,189	0,0	259	149
193	12,11	119,80	12,5	186,105	298	149
194	9,1	145,135	3,1	221,139	298	149
195	23,14	11,6	10,10	0,1	298	149
196	30,22	142,117	13,11	211,168	298	149
197	1,9	85,106	7,2	86,89	298	149
198	14,9	77,70	5,4	101,77	298	149
199	27,27	51,49	21,14	80,55	298	149
