ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
132	2,2	0,1	0,3	2,0	237	149
133	11,2	0,1	7,10	2,0	411	149
134	1,5	0,1	9,0	2,0	337	149
135	1,5	1,2	9,0	0,2	337	149
143	21,42	0,0	19,20	3,0	380	149
145	22,27	1,0	25,19	2,0	376	149
146	20,24	0,0	24,17	2,0	376	149
147	33,29	18,24	40,40	10,15	376	149
149	0,0	18,24	1,0	10,15	203	149
150	3,2	14,5	1,1	16,23	203	149
151	27,17	0,0	21,9	2,0	378	149
153	86,54	18,24	67,38	10,15	378	149
154	29,20	1,0	20,11	0,0	378	149
155	88,57	14,5	66,40	16,23	378	149
162	10,16	18,24	15,15	10,15	352	149
163	11,16	14,5	13,15	16,23	352	149
164	9,5	6,5	8,7	0,6	352	149
165	14,18	63,39	17,16	50,30	352	149
167	32,24	6,5	11,17	0,6	671	149
168	28,24	63,39	9,15	50,30	671	149
174	3,1	18,24	1,3	10,15	209	149
175	9,6	63,39	1,9	50,30	209	149
177	3,1	5,13	1,3	9,9	209	149
179	9,4	2,3	5,6	2,1	209	149
180	0,0	63,39	2,0	50,30	360	149
181	1,1	14,5	0,4	16,23	420	149
182	0,1	63,39	2,4	50,30	420	149
185	0,0	64,46	0,1	53,51	169	149
186	0,0	64,46	0,1	53,51	250	149
190	0,0	64,46	0,3	53,51	390	149
191	0,0	64,46	0,3	53,51	435	149
250	3,0	5,1	2,3	1,0	362	149
525	91,69	1,0	101,100	0,0	269	149
526	146,115	3,0	128,123	0,0	331	149
527	14,19	8,1	9,7	1,4	301	149
528	14,15	4,0	7,6	0,0	301	149
529	11,5	3,3	9,4	8,2	320	149
530	159,156	0,2	166,137	0,0	351	149
531	7,18	0,0	9,11	3,0	268	149
532	7,18	0,0	9,9	3,0	324	149
533	0,0	0,1	1,0	0,0	206	149
534	0,1	3,4	0,0	1,3	302	149
536	51,74	20,14	75,51	5,14	200	149
537	31,36	20,14	44,35	5,14	221	149
541	34,27	0,1	20,9	0,0	173	149
542	19,14	0,0	8,18	2,0	173	149
543	49,52	53,65	57,19	56,76	247	149
544	25,16	53,65	13,7	56,76	267	149
545	130,162	1,5	114,126	3,2	263	149
546	855,744	2,0	746,723	0,1	249	149
547	1029,890	1,0	880,940	0,1	295	149
548	889,740	7,6	878,745	3,0	211	149
549	746,639	0,3	647,625	0,0	198	149
550	1,0	374,325	1,1	270,319	320	149
551	3,1	0,1	2,1	0,0	304	149
552	183,164	0,1	142,161	0,0	257	149
553	183,166	1,2	141,160	0,1	257	149
554	884,774	1,2	710,755	0,0	249	149
555	482,413	0,0	366,409	1,1	249	149
556	419,427	0,0	427,393	1,1	284	149
557	836,809	7,14	794,761	18,11	284	149
559	677,646	0,1	605,568	0,0	348	149
560	195,202	1,2	195,165	0,1	348	149
561	195,201	0,2	196,166	0,0	348	149
