ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
9	3,1	0,0	1,3	1,0	209	184
10	0,3	2,2	4,0	0,3	298	237
11	0,3	1,0	4,0	0,7	298	298
12	0,0	19,16	1,0	29,29	203	298
13	64,39	19,16	52,30	29,29	298	298
14	5,13	19,16	11,9	29,29	298	298
15	3,1	19,16	1,3	29,29	209	298
16	5,13	0,0	11,9	1,0	298	203
17	3,1	0,0	1,3	1,0	209	203
18	6,13	3,2	9,9	1,1	298	203
19	5,13	64,39	11,9	52,30	298	298
20	3,1	64,39	1,3	52,30	209	298
21	6,13	66,42	9,9	51,32	298	298
31	3,1	5,13	1,3	11,9	209	298
32	9,6	9,15	1,9	13,10	209	298
34	10,6	9,15	2,1	13,10	298	298
35	0,1	9,15	2,4	13,10	298	298
38	0,1	10,6	2,4	2,1	298	298
54	3,0	2,1	2,3	0,0	298	225
55	3,0	3,1	2,3	0,0	298	236
56	3,0	2,1	2,3	0,0	298	225
86	13,9	15,30	4,14	19,19	173	298
87	18,30	44,62	35,10	52,66	247	173
88	337,293	506,435	287,276	421,490	249	295
89	183,166	375,365	141,160	351,331	257	281
90	482,413	419,427	366,409	427,393	249	284
91	426,388	363,353	357,350	298,313	281	249
92	1,0	1798,1847	4,1	1537,1435	282	298
93	1009,1014	1805,1852	936,958	1541,1436	282	298
94	1351,1321	1174,1090	1108,1082	1086,1025	265	282
95	1507,1295	1870,1687	1163,1145	1451,1422	278	298
96	29,30	160,156	34,28	160,167	248	208
97	29,30	1,2	34,28	4,1	248	190
99	257,199	388,371	216,181	384,348	252	296
100	365,261	209,208	343,325	235,176	283	252
101	593,484	244,214	516,459	223,185	282	283
102	1,1	7,9	0,1	7,5	191	161
103	1,0	7,9	0,1	7,5	205	161
104	0,1	7,9	0,0	7,5	298	161
105	87,74	64,53	76,71	65,64	233	236
106	74,71	90,85	60,44	91,97	239	236
107	212,215	8,19	212,189	25,23	248	245
108	86,85	72,65	70,79	75,78	298	260
109	114,101	88,70	116,75	93,60	260	230
110	205,145	196,155	165,137	181,133	298	298
115	46,41	23,23	18,22	33,15	298	256
116	45,30	23,25	45,41	14,19	298	298
117	49,23	52,39	38,38	21,24	298	298
118	40,29	45,30	32,35	43,41	298	298
122	68,53	91,71	58,35	88,51	251	264
124	25,20	78,51	21,16	59,77	201	298
125	24,21	32,33	21,16	26,26	201	220
126	34,36	27,32	34,51	37,28	241	201
128	30,22	112,80	28,26	95,102	191	288
129	2,2	0,1	2,0	0,1	268	298
131	2,0	3,4	1,1	7,5	260	233
132	4,0	3,3	0,1	4,2	260	200
133	13,15	7,9	11,15	6,8	258	250
134	11,12	17,14	13,6	11,15	298	270
137	201,138	902,664	178,149	751,679	198	271
139	0,0	9,1	1,2	0,0	199	256
140	21,20	14,10	25,16	19,8	214	244
141	27,27	39,10	17,24	26,32	284	233
144	0,1	42,41	0,1	48,32	254	269
145	63,42	12,9	32,38	11,12	269	204
146	35,26	19,24	20,17	40,22	204	248
147	97,70	105,113	94,84	109,108	239	213
148	2,4	102,102	0,0	106,105	239	213
149	3,2	1,2	3,6	0,8	245	194
150	65,41	104,71	52,57	81,77	215	209
151	46,47	52,44	53,44	40,45	228	271
152	24,44	9,1	57,36	1,5	298	220
153	24,44	7,1	57,36	1,3	298	216
154	24,44	15,15	57,36	20,15	298	247
155	23,37	4,2	52,35	4,1	298	220
156	23,37	3,1	52,35	2,0	298	216
157	23,37	6,5	52,35	12,10	298	247
158	23,37	111,87	52,35	81,84	298	271
159	23,37	45,40	52,35	36,40	298	247
160	23,37	3,0	52,35	0,0	298	216
161	23,37	55,37	52,35	37,37	298	271
162	23,37	4,4	52,35	7,1	298	226
163	25,37	57,46	52,35	42,48	298	271
164	25,37	5,4	52,35	3,5	298	226
165	9,1	15,15	1,5	20,15	220	247
166	4,2	6,5	4,1	12,10	220	247
167	4,2	111,87	4,1	81,84	220	271
168	4,2	45,40	4,1	36,40	220	247
169	0,1	53,51	2,0	45,45	220	271
170	7,1	15,15	1,3	20,15	216	247
171	3,1	6,5	2,0	12,10	216	247
172	3,1	111,87	2,0	81,84	216	271
173	3,1	45,40	2,0	36,40	216	247
174	3,0	55,37	0,0	37,37	216	271
175	3,0	4,4	0,0	7,1	216	226
176	0,1	53,51	2,1	45,45	216	271
177	6,5	111,87	12,10	81,84	247	271
178	6,5	45,40	12,10	36,40	247	247
179	53,37	30,31	38,39	25,34	271	226
180	55,37	4,4	37,37	7,1	271	226
181	57,46	5,4	42,48	3,5	271	226
182	4,14	2,1	10,11	1,4	271	226
185	0,0	2,1	0,1	0,1	298	260
186	4,4	8,11	0,3	15,12	298	221
187	4,4	52,48	0,3	59,64	298	227
188	24,24	8,14	32,28	18,17	262	227
189	56,46	34,28	53,59	29,43	291	262
190	49,33	31,26	40,34	43,33	280	291
191	22,9	0,0	21,23	2,0	202	280
192	20,9	51,44	22,20	56,58	202	280
193	6022,4729	5372,4005	5710,5000	4875,4214	298	298
195	4,6	330,293	6,11	344,294	298	298
196	227,230	36,34	228,208	35,41	298	229
197	1,3	36,34	3,5	35,41	266	229
198	389,331	464,437	406,324	389,395	298	290
199	548,484	565,401	437,466	478,422	298	298
200	543,471	672,626	541,479	646,546	298	273
202	2,0	0,0	0,0	0,6	260	182
204	8,3	39,40	10,5	26,42	285	277
205	12,4	16,3	24,15	10,4	285	211
206	77,90	5,5	63,84	19,17	298	285
207	72,47	44,31	44,58	33,42	298	269
208	2,1	1,1	2,0	2,2	298	298
210	1,0	0,1	2,4	0,0	298	298
211	0,0	1,1	1,2	2,2	298	298
232	206,157	228,196	180,193	220,249	298	296
233	209,195	222,161	227,186	186,183	282	277
234	246,232	92,78	237,241	83,79	298	232
235	209,195	85,75	227,186	79,78	282	232
236	221,201	356,300	231,196	292,305	282	298
237	461,455	382,419	423,501	314,354	298	298
238	135,126	211,156	150,205	191,200	225	248
239	355,258	144,118	245,359	118,135	298	225
240	142,162	197,239	132,144	186,232	241	298
241	233,218	232,196	242,263	204,220	298	298
242	0,1	234,202	0,0	140,223	248	287
243	419,347	325,237	369,368	235,182	298	269
244	393,335	475,387	346,340	356,434	298	298
