ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
46	1,0	0,0	0,0	0,2	160	149
79	4,5	0,1	2,1	0,0	205	149
80	3,5	3,4	2,1	1,3	205	149
83	552,481	0,3	536,477	0,0	345	149
84	3015,2994	0,0	2689,2458	2,0	1027	149
85	1615,1677	7,5	1460,1401	5,1	821	149
86	12,7	209,267	7,16	169,168	428	149
87	515,417	2,1	419,449	2,0	394	149
88	437,421	12,12	459,437	13,4	167	149
90	32,41	15,16	26,33	10,7	153	149
91	2,0	141,124	0,0	137,102	190	149
95	22,11	49,45	20,14	23,38	168	149
96	26,30	3,9	17,36	0,14	555	149
97	25,27	2,0	16,33	0,0	555	149
108	51,60	119,75	38,44	103,108	681	149
110	20,14	21,30	3,14	20,16	274	149
111	78,87	3,2	65,78	0,2	208	149
112	24,20	3,2	16,19	0,2	214	149
113	0,0	54,67	0,3	49,62	155	149
117	5,6	34,32	13,5	26,44	161	149
118	5,4	441,426	2,6	476,414	159	149
122	2,2	14,16	0,1	12,9	155	149
123	3,8	1,3	5,0	1,2	265	149
136	93,84	0,1	100,82	0,0	152	149
138	7,2	23,10	2,3	9,13	166	149
141	5375,4423	3,3	4874,4689	1,2	1401	149
149	658,527	103,85	653,558	126,94	551	149
150	24,18	23,8	28,24	20,7	156	149
151	0,3	0,2	4,11	4,2	848	149
161	315,284	0,2	254,237	2,3	780	149
163	1181,1028	1,0	1160,1070	0,1	317	149
164	374,271	141,141	307,294	133,134	194	149
165	52,66	0,2	72,62	0,0	176	149
166	301,323	7,13	291,307	9,29	176	149
167	16,7	860,758	6,15	778,788	163	149
168	198,180	177,238	149,122	193,148	158	149
174	10,8	9,7	10,14	7,8	408	149
176	8,20	2,0	24,10	0,7	450	149
177	27,21	22,7	25,21	16,18	195	149
178	91,73	22,7	88,81	16,18	208	149
180	64,50	4,9	68,44	7,7	185	149
181	23,21	0,0	18,19	1,0	185	149
182	700,560	1,3	620,621	1,0	1012	149
183	7,2	334,300	1,6	277,291	153	149
184	130,103	237,190	104,104	204,217	1263	149
185	330,263	2,0	244,253	6,0	2137	149
187	9,0	69,46	1,3	46,54	338	149
189	2,1	612,592	0,3	633,588	170	149
191	38,32	2,1	15,40	1,0	499	149
193	212,208	1,0	180,178	2,3	336	149
195	7,3	4,2	8,15	0,6	164	149
196	5,0	0,1	5,9	1,0	164	149
197	7,2	0,1	7,10	4,2	164	149
203	1577,1206	17,18	1353,1356	23,26	1767	149
204	1202,1104	6,3	1264,1160	21,3	332	149
206	8,1	1095,950	2,7	1143,1017	314	149
207	5,9	784,796	10,2	700,675	152	149
