ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
32	4,1	0,1	11,0	2,0	189	149
33	20,10	0,1	11,1	2,0	218	149
34	16,8	0,1	10,7	2,0	298	149
35	17,9	1,0	3,1	3,0	178	149
36	15,9	1,0	8,8	3,0	298	149
37	13,7	9,6	8,8	2,0	298	149
38	16,7	0,1	10,2	2,0	292	149
39	16,8	0,1	10,3	2,0	298	149
40	17,10	0,1	10,5	2,0	298	149
41	13,6	1,0	2,2	3,0	252	149
42	14,9	1,0	8,4	3,0	291	149
43	16,11	1,0	8,6	3,0	293	149
44	5,3	9,6	1,1	2,0	223	149
45	6,6	9,6	7,3	2,0	262	149
46	8,8	9,6	7,5	2,0	264	149
50	12,5	0,1	9,1	2,0	241	149
51	16,11	0,1	14,3	2,0	298	149
52	9,4	1,0	1,1	3,0	201	149
53	15,12	1,0	12,4	3,0	298	149
54	1,1	9,6	0,0	2,0	172	149
55	13,10	9,6	12,4	2,0	298	149
58	17,3	1,2	8,13	0,2	298	149
63	2,3	31,14	4,3	24,19	176	149
70	12,6	0,1	9,8	0,0	161	149
80	0,1	5,1	0,1	4,2	187	149
81	0,2	5,1	2,2	4,2	160	149
84	0,1	5,1	0,1	4,2	205	149
85	0,1	5,1	0,1	4,2	183	149
116	0,2	2,0	4,1	0,0	160	149
154	6,16	0,6	9,9	2,0	152	149
155	4,11	24,49	12,2	42,19	170	149
156	8,5	62,75	5,9	64,61	204	149
157	27,11	62,75	14,10	64,61	298	149
158	35,19	7,5	16,7	5,6	298	149
159	5,0	29,37	1,0	45,12	169	149
160	6,1	374,325	2,2	270,319	196	149
161	1811,1798	2,0	1539,1500	0,3	298	149
162	3,3	1031,1084	8,4	845,811	166	149
164	21,32	503,409	12,7	412,443	298	149
166	72,66	39,24	61,88	27,17	209	149
167	4,6	0,0	3,6	1,0	152	149
168	64,64	30,36	73,73	18,23	152	149
173	178,145	1,2	116,127	0,2	298	149
174	18,17	2,3	22,12	8,6	191	149
175	12,2	0,1	12,9	0,0	185	149
181	0,0	6,7	0,2	25,19	169	149
185	98,75	59,29	121,69	40,33	298	149
186	124,97	19,13	126,83	19,22	155	149
187	8,6	0,0	12,6	0,2	298	149
188	23,21	11,6	23,14	7,2	230	149
189	38,44	119,75	32,39	103,108	230	149
190	62,73	0,0	71,64	2,0	156	149
191	62,47	2,0	38,48	0,1	253	149
194	136,134	0,2	137,119	0,0	151	149
198	85,95	87,56	71,87	90,65	169	149
199	304,240	87,56	234,271	90,65	200	149
200	229,161	10,16	176,208	13,24	180	149
201	112,122	576,481	101,92	523,504	169	149
202	778,562	576,481	546,588	523,504	200	149
203	703,483	37,43	488,525	43,29	180	149
204	17,23	365,313	29,20	339,297	298	149
205	17,23	24,15	27,20	30,25	298	149
213	6,4	0,6	8,4	8,3	152	149
216	4,8	0,0	5,3	4,0	152	149
217	4,2	14,20	1,0	10,13	185	149
218	3,10	4,4	6,14	1,1	154	149
221	5,17	7,8	11,10	11,1	152	149
245	0,2	51,53	2,0	35,52	170	149
246	9,2	3,1	2,3	0,1	153	149
250	2,0	0,0	0,0	0,1	153	149
252	4,0	2,0	1,1	0,2	152	149
253	63,55	0,0	50,50	1,2	298	149
254	101,85	2,0	100,101	0,0	298	149
255	138,99	2,0	99,113	0,0	298	149
256	41,31	2,0	53,53	0,0	298	149
257	78,45	2,0	52,65	0,0	298	149
258	80,45	2,0	51,63	0,0	298	149
261	101,84	4,2	98,108	7,2	298	149
263	4,14	6,2	17,18	3,5	193	149
264	28,15	1,0	11,19	1,0	188	149
265	5,5	1,0	2,9	1,0	235	149
266	0,0	23,10	0,3	9,13	196	149
271	8,1	25,35	5,3	29,36	298	149
272	4,1	2,2	5,2	0,1	257	149
273	42,33	0,3	38,27	3,4	152	149
274	0,0	0,3	3,1	3,4	156	149
275	0,0	42,33	2,0	37,26	153	149
282	504,415	55,39	409,396	32,28	179	149
283	463,422	1,3	457,418	2,1	298	149
292	75,47	34,34	58,61	32,45	225	149
293	121,100	34,34	114,83	32,45	298	149
294	194,175	34,34	174,159	32,45	298	149
295	115,112	7,0	120,74	2,4	298	149
296	188,187	7,0	180,150	2,4	298	149
297	225,198	2,0	154,163	0,0	298	149
300	10,2	0,0	1,0	2,0	154	149
307	144,167	52,43	134,154	31,39	152	149
308	34,15	0,0	21,5	1,0	298	149
309	475,389	0,0	356,433	2,0	298	149
310	0,3	3,0	1,0	0,0	298	149
311	300,277	85,94	322,315	72,89	152	149
316	96,103	2,2	83,79	0,0	199	149
317	13,6	1,7	3,2	6,5	194	149
318	10,3	14,9	0,0	10,6	164	149
319	281,240	6,12	242,239	13,7	167	149
320	91,62	6,12	64,58	13,7	298	149
321	65,44	247,218	41,37	216,212	298	149
324	257,232	2,2	205,210	0,0	155	149
325	26,27	0,1	18,22	0,0	167	149
326	26,30	0,1	21,29	0,0	170	149
327	284,257	0,1	239,218	0,0	182	149
330	258,227	0,0	219,191	1,2	161	149
331	3,4	334,300	4,4	277,291	198	149
332	312,265	0,5	254,259	2,0	151	149
333	10,10	0,5	1,9	2,0	181	149
334	8,6	310,261	1,6	254,256	179	149
335	327,265	1,0	296,261	0,0	194	149
336	3,7	203,233	0,4	177,169	278	149
337	205,235	3,0	186,176	0,0	157	149
339	3,8	245,208	5,2	224,201	176	149
341	2,6	0,0	7,13	0,2	169	149
342	86,86	10,11	67,61	1,4	196	149
343	40,23	10,11	31,25	1,4	298	149
344	20,17	65,73	7,15	43,45	298	149
346	17,16	0,0	20,2	1,1	183	149
347	50,84	0,10	55,57	4,0	161	149
348	12,15	0,0	17,17	1,0	155	149
349	216,203	109,76	182,177	103,51	155	149
