ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
12	18,8	0,4	17,7	0,0	245	149
14	60,27	2,0	52,82	3,0	1003	149
15	52,27	3,0	46,81	2,0	963	149
16	51,26	2,0	44,81	1,2	934	149
17	35,16	0,4	31,61	0,0	645	149
20	44,25	0,2	37,79	4,0	819	149
21	15,21	24,19	30,36	13,21	762	149
22	13,18	2,0	26,32	1,2	735	149
34	4,2	0,2	3,7	0,0	729	149
39	1,4	1,0	7,2	0,0	248	149
54	0,1	3,1	1,0	2,0	1174	149
55	34,37	15,4	36,48	5,11	246	149
56	86,71	490,498	48,91	471,494	296	149
57	751,660	1137,1090	549,702	907,1017	850	149
58	1071,969	5,1	801,1028	2,3	1522	149
59	335,333	981,1007	267,341	765,907	688	149
61	117,90	412,443	79,127	448,484	1372	149
62	119,96	2,0	81,139	2,3	1617	149
63	23,36	439,454	32,46	460,497	349	149
65	19,14	0,2	4,4	1,7	1374	149
77	43,31	1,1	32,22	0,0	204	149
78	8,8	3,0	4,10	0,2	1827	149
80	32,28	11,8	19,25	1,2	260	149
82	8,5	2,2	6,13	5,1	1220	149
83	6,11	4,7	8,6	6,8	344	149
96	9,15	0,0	13,13	0,1	750	149
97	4,3	100,82	6,3	62,58	267	149
98	4,4	0,0	6,3	2,0	318	149
99	4,3	0,0	6,3	1,0	270	149
100	3,0	46,57	5,3	47,49	258	149
101	45,69	1,0	49,47	1,0	283	149
102	94,107	7,2	107,94	4,1	659	149
103	10,8	6,1	16,6	4,0	888	149
104	2,5	5,2	2,7	2,1	241	149
105	316,275	5711,5000	278,307	5231,5374	1229	149
116	4292,3977	126,94	3453,3763	90,126	3420	149
117	3641,3424	2,5	2944,3201	7,3	3018	149
118	8,5	0,0	5,3	1,0	584	149
119	3,4	3,3	0,1	4,0	788	149
124	20,18	25,21	15,12	33,20	316	149
128	0,6	1,0	0,2	2,2	876	149
129	139,147	58,51	122,113	59,69	3782	149
134	48,48	944,868	29,46	982,870	352	149
135	45,52	10,5	29,44	6,8	528	149
136	27,55	222,232	38,59	194,224	275	149
138	33,24	103,107	26,22	79,91	281	149
145	19,4	2,2	3,4	2,7	222	149
146	20,4	6,5	4,7	8,5	267	149
147	431,435	13,7	365,421	6,6	875	149
148	405,408	216,212	343,394	157,221	857	149
150	113,63	236,268	71,76	233,293	278	149
151	69,56	3,0	49,57	0,2	447	149
152	170,160	204,217	133,156	209,229	1561	149
153	45,71	19,7	39,46	21,17	2029	149
154	5,4	182,174	5,12	175,204	287	149
155	23,19	439,415	24,32	315,479	235	149
156	42,24	4,2	21,28	4,2	492	149
157	16,39	138,144	13,37	92,162	429	149
158	32,27	242,244	33,11	290,293	252	149
159	68,80	125,95	49,73	76,108	340	149
163	0,2	0,2	0,0	3,2	4549	149
165	27,17	8,10	22,27	11,9	374	149
166	207,170	1068,1163	152,158	1060,1242	1719	149
168	238,198	21,27	172,183	27,16	1722	149
169	44,44	1225,1126	46,49	1059,1245	1027	149
170	76,96	1207,1100	62,79	1061,1080	232	149
171	97,68	708,724	48,54	651,689	534	149
172	238,198	0,0	142,182	2,2	1342	149
173	175,158	28,21	107,148	33,34	827	149
174	105,109	1017,984	71,113	881,919	356	149
175	27,28	1257,1090	22,28	1082,1149	228	149
176	25,23	0,0	22,24	1,2	232	149
177	25,23	1064,856	22,24	902,886	243	149
178	29,46	506,502	37,55	412,457	448	149
179	51,77	228,222	56,87	232,244	451	149
180	67,62	700,675	57,51	572,743	337	149
