ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
32	11,0	2,0	8,1	3,0	189	149
33	11,1	2,0	9,3	3,0	218	149
34	25,15	2,0	21,21	3,0	507	149
35	3,1	3,0	3,2	2,0	178	149
36	17,15	3,0	15,20	2,0	467	149
37	16,14	2,0	13,20	1,2	438	149
38	10,2	2,0	11,2	3,0	292	149
39	16,4	2,0	14,3	3,0	331	149
40	16,6	2,0	19,3	3,0	333	149
41	2,2	3,0	5,1	2,0	252	149
42	8,4	3,0	8,2	2,0	291	149
43	8,6	3,0	13,2	2,0	293	149
44	1,1	2,0	3,1	1,2	223	149
45	7,3	2,0	6,2	1,2	262	149
46	7,5	2,0	11,2	1,2	264	149
50	9,1	2,0	9,1	3,0	241	149
51	52,22	2,0	35,60	3,0	900	149
52	1,1	3,0	3,0	2,0	201	149
53	44,22	3,0	29,59	2,0	860	149
54	0,0	2,0	1,0	1,2	172	149
55	43,21	2,0	27,59	1,2	831	149
58	9,13	0,2	6,18	4,0	323	149
63	4,3	24,19	5,6	13,21	176	149
80	0,1	4,2	0,0	2,1	187	149
81	2,2	4,2	4,0	2,1	160	149
84	0,1	4,2	0,0	2,1	205	149
85	0,1	4,2	0,0	2,1	183	149
86	0,0	8,8	1,0	11,2	167	149
95	0,0	1,0	0,1	3,2	1200	149
96	0,0	1,0	0,1	3,2	370	149
99	0,0	1,0	0,1	3,2	206	149
101	0,0	1,0	0,1	3,2	177	149
102	0,0	1,0	0,1	3,2	166	149
154	9,9	2,0	7,5	2,4	152	149
155	12,2	42,19	3,7	16,27	170	149
156	5,9	64,61	7,7	46,62	204	149
157	17,10	64,61	13,18	46,62	363	149
158	17,7	5,6	12,18	6,7	308	149
159	1,0	45,12	3,0	45,37	169	149
160	2,2	270,319	3,2	279,253	196	149
161	1727,1683	0,3	1338,1635	0,1	804	149
162	8,4	845,811	10,6	630,1009	166	149
164	107,74	412,443	68,105	448,484	1283	149
166	61,88	27,17	56,87	11,26	209	149
167	3,6	1,0	3,6	0,0	152	149
168	73,73	18,23	49,72	31,39	152	149
173	148,156	0,2	139,162	1,3	315	149
174	22,12	8,6	5,6	5,5	191	149
181	0,2	25,19	0,0	18,16	169	149
182	0,1	0,0	0,0	0,2	173	149
185	749,551	40,33	581,647	37,40	2559	149
186	126,83	19,22	102,123	12,18	155	149
187	23,14	7,2	12,17	2,5	230	149
188	32,39	103,108	38,30	82,112	230	149
189	71,64	2,0	54,55	2,0	156	149
190	38,48	0,1	27,49	0,1	253	149
196	10,8	0,0	6,16	0,4	195	149
197	71,87	90,65	89,86	81,83	169	149
198	234,271	90,65	224,274	81,83	200	149
199	176,208	13,24	145,203	10,15	180	149
200	101,92	523,504	116,127	453,498	169	149
201	546,588	523,504	478,644	453,498	200	149
202	488,525	43,29	399,573	37,56	180	149
203	34,25	339,297	21,25	269,340	398	149
204	57,43	30,25	35,34	12,19	509	149
212	8,4	8,3	5,1	1,3	152	149
213	2,0	0,0	0,1	0,1	193	149
215	5,3	4,0	5,8	0,4	152	149
216	1,0	10,13	1,2	9,6	185	149
217	6,14	1,1	5,10	1,1	154	149
220	11,10	11,1	6,11	6,2	152	149
244	2,0	35,52	0,1	35,48	170	149
245	2,3	0,1	2,2	0,0	153	149
249	0,0	0,1	2,2	0,0	153	149
251	13,13	0,0	13,17	2,0	173	149
252	1,1	0,2	1,0	1,0	152	149
253	51,50	1,2	63,49	2,1	335	149
254	142,157	0,0	165,140	1,0	736	149
255	228,263	0,0	244,242	0,1	990	149
256	92,109	0,0	104,92	1,0	550	149
257	178,215	0,0	183,194	0,1	804	149
258	86,106	0,0	80,102	0,1	403	149
260	223,270	0,0	228,242	1,0	804	149
261	137,164	7,2	149,140	4,1	550	149
263	17,18	3,5	8,15	3,3	193	149
265	11,19	1,0	16,21	0,2	188	149
266	2,9	1,0	13,5	0,2	235	149
267	0,3	9,13	6,0	9,16	196	149
272	15,6	29,36	21,6	22,29	949	149
273	5,2	0,1	5,2	0,2	257	149
274	38,27	3,4	32,43	0,6	152	149
275	3,1	3,4	3,0	0,6	156	149
276	2,0	37,26	1,0	30,43	153	149
283	409,396	32,28	394,382	39,43	179	149
284	4532,4171	2,1	3645,4023	0,0	3489	149
293	58,61	32,45	50,61	40,24	225	149
294	207,159	32,45	163,203	40,24	412	149
295	1553,1432	32,45	1329,1388	40,24	2134	149
296	151,102	2,4	114,146	1,4	336	149
297	1497,1375	2,4	1280,1331	1,4	2058	149
299	1376,1220	0,0	1119,1164	2,4	3240	149
301	1,0	2,0	3,0	0,0	154	149
308	134,154	31,39	149,100	42,39	152	149
309	26,6	1,0	13,25	2,0	329	149
310	356,433	2,0	350,400	4,1	400	149
311	322,315	72,89	255,261	67,58	152	149
317	3,2	6,5	3,10	8,5	194	149
318	0,0	10,6	2,0	2,20	164	149
319	242,239	13,7	179,248	6,6	167	149
320	115,138	13,7	109,118	6,6	471	149
321	89,111	216,212	87,91	157,221	453	149
322	429,366	0,0	378,456	1,0	401	149
323	105,63	0,0	53,64	1,0	401	149
326	205,210	0,0	183,232	1,0	155	149
332	219,191	1,2	175,224	0,0	161	149
333	4,4	277,291	0,2	282,318	198	149
334	254,259	2,0	235,253	0,0	151	149
335	1,9	2,0	12,15	0,0	181	149
336	1,6	254,256	8,12	231,250	179	149
337	296,261	0,0	251,279	0,1	194	149
338	0,4	177,169	7,10	113,173	278	149
340	5,2	224,201	1,1	208,234	176	149
342	7,13	0,2	4,5	0,0	169	149
343	67,61	1,4	96,83	11,6	196	149
344	51,55	1,4	54,57	11,6	667	149
345	27,39	43,45	37,38	79,64	620	149
347	20,2	1,1	6,16	0,4	183	149
348	55,57	4,0	21,42	1,0	161	149
349	17,17	1,0	13,15	0,0	155	149
350	182,177	103,51	222,196	95,78	155	149
353	418,384	1,0	328,394	2,4	538	149
355	1227,1235	2,1	1181,1006	1,4	279	149
356	2272,2246	13,9	1999,1862	3,17	279	149
357	1,1	0,0	0,2	2,1	156	149
363	1305,1441	2,2	1303,1411	4,0	1777	149
364	188,163	1068,1163	141,140	1060,1242	1494	149
365	219,191	21,27	161,165	27,16	1497	149
366	1099,1191	21,27	1080,1267	27,16	152	149
367	1179,1214	0,0	1167,1315	1,0	1160	149
368	93,103	0,0	67,101	2,0	442	149
369	1431,1287	0,0	1201,1255	2,0	1442	149
370	1248,1120	2,0	1039,1086	0,0	154	149
373	801,825	28,21	718,790	33,34	442	149
374	0,0	1064,856	1,2	902,886	160	149
375	1042,954	6,1	882,992	0,2	602	149
376	63,61	11,3	50,47	3,10	477	149
377	528,533	228,222	431,489	232,244	152	149
378	563,562	28,29	462,502	31,33	477	149
379	1372,1256	2,1	1184,1319	1,2	369	149
380	2044,1902	2,0	1725,2029	0,2	369	149
381	19,17	6,11	21,19	10,8	164	149
382	83,83	128,107	83,84	84,84	164	149
384	31,26	43,40	19,9	34,32	1341	149
392	11,9	15,15	11,18	11,8	152	149
393	1857,1542	35,39	1510,1600	42,53	176	149
394	259,193	0,0	199,230	2,0	176	149
395	131,112	13,11	119,136	10,7	160	149
396	21,24	0,0	19,24	0,1	160	149
397	273,245	14,8	211,242	14,10	263	149
398	44,54	0,2	37,48	0,2	179	149
399	61,65	0,3	67,59	3,1	236	149
401	185,144	0,0	131,182	1,1	325	149
402	259,224	4,1	192,235	0,0	327	149
403	118,111	42,48	71,88	48,60	813	149
404	136,122	34,44	85,122	34,59	813	149
405	272,226	3,5	214,213	2,8	1927	149
406	31,31	2,0	28,37	0,1	1076	149
407	103,113	2,1	79,127	0,1	1076	149
408	2,2	0,0	0,0	0,2	152	149
409	9,12	5,1	25,18	5,4	311	149
410	11,12	3,5	25,18	0,0	314	149
411	7,1	3,5	5,4	0,0	152	149
412	20,35	0,1	36,27	0,0	152	149
413	80,98	9,10	62,81	12,15	476	149
416	540,557	0,0	516,525	2,0	1836	149
417	166,163	2,0	148,123	1,0	152	149
420	430,339	133,112	413,356	144,129	1761	149
430	31,23	6,0	26,11	4,6	152	149
431	7,5	2,0	7,2	2,0	152	149
432	0,1	2,2	0,1	1,0	153	149
435	20,21	0,2	26,20	2,1	291	149
436	20,21	0,0	26,20	1,1	294	149
437	0,2	0,0	2,1	1,1	152	149
438	4,0	9,3	3,2	9,4	152	149
439	0,1	0,2	2,0	1,1	152	149
445	0,1	10,22	1,0	23,16	152	149
446	4,1	160,172	8,10	202,181	152	149
447	15,32	165,166	9,21	118,169	152	149
448	1,0	106,81	0,2	52,132	170	149
449	64,45	0,1	43,39	0,0	153	149
451	44,31	4,7	30,41	1,1	180	149
452	2,0	1,1	0,4	0,2	180	149
453	3,4	55,46	3,2	37,58	179	149
454	11,14	78,73	11,13	69,89	211	149
455	3,5	81,74	3,2	76,95	165	149
459	113,108	64,66	95,96	48,55	204	149
460	115,108	20,21	98,97	9,17	208	149
461	66,66	20,21	51,56	9,17	153	149
463	0,1	0,1	1,2	1,0	152	149
467	198,172	5,1	211,170	2,5	205	149
468	3,9	0,1	4,3	0,0	323	149
469	1,1	54,67	1,0	35,87	200	149
470	3,2	4,10	1,0	4,0	205	149
