ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
12	18,8	0,4	17,7	0,0	245	149
14	16,8	2,0	20,17	3,0	298	149
15	14,9	3,0	17,17	2,0	298	149
16	14,9	2,0	16,21	1,2	298	149
17	14,10	0,4	13,32	0,0	298	149
20	14,14	0,2	14,28	4,0	298	149
21	8,15	24,19	11,11	13,21	298	149
22	6,12	2,0	9,8	1,2	298	149
34	4,2	0,2	3,6	0,0	298	149
39	1,4	1,0	7,2	0,0	248	149
54	0,1	3,1	1,0	2,0	298	149
55	34,37	15,4	36,48	5,11	246	149
56	86,71	490,498	48,91	471,494	296	149
57	292,239	1137,1090	193,202	907,1017	298	149
58	290,257	5,1	208,213	2,3	298	149
59	204,220	981,1007	148,191	765,907	298	149
61	19,20	412,443	16,42	448,484	298	149
62	12,10	2,0	12,37	2,3	298	149
63	23,36	439,454	32,46	460,497	298	149
65	12,2	0,2	0,1	1,7	298	149
77	43,31	1,1	32,22	0,0	204	149
78	2,4	3,0	1,4	0,2	298	149
80	32,28	11,8	19,25	1,2	260	149
82	4,1	2,2	2,1	5,1	298	149
83	5,10	4,7	7,4	6,8	298	149
96	3,6	0,0	3,5	0,1	298	149
97	4,3	100,82	6,3	62,58	267	149
98	4,4	0,0	6,3	2,0	298	149
99	4,3	0,0	6,3	1,0	270	149
100	3,0	46,57	5,3	47,49	258	149
101	45,69	1,0	49,47	1,0	283	149
102	53,51	7,2	62,56	4,1	298	149
103	0,6	6,1	0,2	4,0	298	149
104	2,5	5,2	2,7	2,1	241	149
105	252,216	5711,5000	201,232	5231,5374	298	149
116	392,364	126,94	301,374	90,126	298	149
117	303,300	2,5	250,287	7,3	298	149
118	7,1	0,0	4,3	1,0	298	149
119	0,2	3,3	0,0	4,0	298	149
124	20,18	25,21	15,10	33,20	298	149
128	0,6	1,0	0,1	2,2	298	149
129	20,16	58,51	9,12	59,69	298	149
134	39,41	944,868	25,43	982,870	298	149
135	29,26	10,5	15,22	6,8	298	149
136	27,55	222,232	38,59	194,224	275	149
138	33,24	103,107	26,22	79,91	281	149
145	19,4	2,2	3,4	2,7	222	149
146	20,4	6,5	4,7	8,5	267	149
147	173,132	13,7	119,155	6,6	298	149
148	150,111	216,212	97,129	157,221	298	149
150	113,63	236,268	71,76	233,293	278	149
151	47,34	3,0	40,42	0,2	298	149
152	31,31	204,217	34,32	209,229	298	149
153	13,20	19,7	11,16	21,17	298	149
154	5,4	182,174	5,12	175,204	287	149
155	23,19	439,415	24,32	315,479	235	149
156	31,14	4,2	13,18	4,2	298	149
157	14,29	138,144	10,28	92,162	298	149
158	32,27	242,244	33,11	290,293	252	149
159	62,74	125,95	44,70	76,108	298	149
165	24,16	8,10	18,25	11,9	298	149
166	27,15	1068,1163	18,29	1060,1242	298	149
168	58,43	21,27	38,54	27,16	298	149
169	41,36	1225,1126	42,41	1059,1245	298	149
170	76,96	1207,1100	62,79	1061,1080	232	149
171	65,49	708,724	30,34	651,689	298	149
172	123,105	0,0	71,98	2,2	298	149
173	118,105	28,21	69,98	33,34	298	149
174	102,96	1017,984	63,107	881,919	298	149
175	27,28	1257,1090	22,28	1082,1149	228	149
176	25,23	0,0	22,24	1,2	232	149
177	25,23	1064,856	22,24	902,886	243	149
178	20,33	506,502	23,38	412,457	298	149
179	42,64	228,222	42,69	232,244	298	149
180	65,54	700,675	57,50	572,743	298	149
182	4,11	57,59	9,7	55,51	298	149
186	1,5	14,25	3,2	17,23	298	149
187	1,5	6,3	4,2	2,2	298	149
189	1,0	5,2	0,0	2,1	298	149
190	2,1	6,6	3,2	7,0	298	149
191	57,45	1050,1028	51,33	960,1026	298	149
192	217,201	0,2	169,208	0,0	259	149
193	11,12	89,97	10,10	111,120	298	149
194	7,1	182,152	1,3	151,140	298	149
195	13,11	3,5	5,19	2,8	298	149
196	14,17	126,117	9,18	115,148	298	149
197	8,3	75,93	2,1	69,84	298	149
198	10,20	46,74	6,0	68,52	298	149
199	18,19	38,58	12,11	61,42	298	149
200	5,5	1,0	1,8	2,1	291	149
202	4,5	1,4	1,8	2,7	272	149
203	26,23	33,41	20,25	29,34	230	149
204	45,51	9,10	32,45	12,15	298	149
205	47,43	39,40	30,36	32,46	298	149
206	18,9	78,70	8,10	75,102	266	149
207	127,100	2,1	103,132	1,4	269	149
208	45,43	6,13	33,33	9,12	229	149
209	2,7	1,0	8,8	4,6	298	149
210	55,81	161,162	65,78	144,121	298	149
211	60,80	2,0	69,76	1,0	298	149
213	68,49	0,2	68,41	0,0	298	149
214	73,50	133,112	74,47	144,129	298	149
221	7,8	4,0	7,10	3,2	242	149
222	7,8	0,1	7,10	2,0	238	149
223	7,8	9,3	7,10	9,4	245	149
224	7,8	0,2	7,10	1,1	241	149
227	24,11	147,135	8,15	101,96	231	149
230	13,9	59,55	10,7	36,53	256	149
231	21,16	0,1	13,35	0,2	298	149
232	29,37	4,4	49,34	5,3	298	149
233	9,9	17,11	8,10	18,24	231	149
234	31,24	18,21	27,15	17,21	298	149
235	3,20	17,12	11,10	9,20	288	149
236	4,11	40,30	4,4	15,52	222	149
242	39,29	5,2	18,31	3,10	298	149
249	195,158	1,3	123,183	5,2	298	149
250	2,1	2,3	4,3	4,1	298	149
251	2,3	0,0	4,3	2,0	298	149
252	10,13	1,0	1,4	0,0	298	149
253	0,1	2,1	0,1	1,0	298	149
254	8,18	87,80	25,16	72,80	298	149
255	21,7	561,489	19,15	507,492	298	149
256	7,4	533,427	13,20	493,477	298	149
257	56,86	310,321	63,83	278,361	298	149
258	125,116	372,318	106,89	278,357	298	149
259	4,1	104,112	2,2	88,85	298	149
260	6,5	80,56	10,6	64,71	298	149
262	47,33	183,172	57,64	173,200	278	149
263	49,45	129,122	56,50	119,119	233	149
264	36,48	225,206	46,38	215,200	239	149
265	99,103	112,112	82,122	89,103	298	149
266	220,176	7,9	176,229	11,7	298	149
267	20,16	351,346	20,17	323,330	298	149
268	31,24	358,321	28,38	345,383	298	149
269	5,11	1,4	5,4	8,7	298	149
270	25,16	385,370	21,19	339,371	298	149
271	35,16	418,389	21,22	337,397	294	149
272	30,18	0,0	29,26	1,0	298	149
273	32,21	332,324	30,25	301,358	298	149
274	28,20	8,2	26,21	2,3	298	149
275	28,18	4,2	27,21	1,0	298	149
276	4148,3878	13,12	3878,3942	26,15	236	149
277	29,29	0,1	24,16	0,0	298	149
278	40,40	45,42	23,23	32,46	298	149
279	14,10	51,50	5,6	47,53	298	149
281	5,3	2,0	3,1	2,1	298	149
283	35,19	4,0	23,23	0,3	298	149
284	17,20	0,2	14,30	1,1	298	149
286	20,21	1477,1352	10,27	1301,1299	298	149
287	4,0	1507,1346	2,3	1277,1331	298	149
288	2,0	0,0	1,0	1,0	298	149
292	19,9	179,171	15,16	133,200	298	149
293	20,21	133,138	14,10	131,114	298	149
294	10,6	20,15	2,9	14,24	298	149
295	6,5	6,15	3,2	9,9	236	149
296	1,2	78,84	5,3	95,113	254	149
297	358,327	0,0	357,382	3,2	298	149
298	204,161	0,0	120,162	2,2	298	149
299	54,39	6,7	35,48	19,15	298	149
