ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
10	0,3	0,5	3,6	4,0	337	237
11	0,3	10,11	3,6	4,14	337	411
12	0,0	18,21	1,4	27,41	203	376
13	41,54	18,21	56,79	27,41	378	376
14	13,20	18,21	11,17	27,41	352	376
15	1,1	18,21	0,3	27,41	209	376
16	13,20	0,0	11,17	1,4	352	203
17	1,1	0,0	0,3	1,4	209	203
18	13,20	41,54	11,17	56,79	352	378
19	1,1	41,54	0,3	56,79	209	378
29	1,1	13,20	0,3	11,17	209	352
30	1,1	18,20	3,5	15,19	209	352
32	16,26	18,20	27,26	15,19	671	352
33	2,0	18,20	1,2	15,19	420	352
36	2,0	16,26	1,2	27,26	420	671
52	1,0	0,2	2,0	2,1	362	225
53	1,0	0,2	2,0	2,1	362	236
54	1,0	0,2	2,0	2,1	362	225
84	34,21	32,18	15,16	32,18	208	200
85	65,47	416,263	52,61	432,461	234	295
86	109,95	289,286	149,138	257,300	257	249
87	316,308	304,276	366,335	322,412	249	284
88	1108,827	859,779	878,1061	858,968	265	282
89	625,481	704,621	487,594	650,753	350	287
91	162,131	432,275	173,208	357,365	252	296
92	226,239	207,153	264,350	203,202	283	252
93	427,320	185,134	423,455	175,177	282	283
94	1,0	204,173	2,1	220,188	161	247
95	63,36	52,41	76,88	48,72	233	236
96	63,29	75,62	58,65	66,111	239	236
97	137,142	10,14	164,204	12,14	248	245
98	105,90	56,54	127,113	71,61	347	260
99	105,90	52,58	127,109	68,83	347	230
100	105,58	52,58	82,109	67,88	260	230
101	4,0	270,329	2,2	362,402	275	350
106	46,35	42,46	53,42	51,47	356	383
107	32,29	34,61	31,27	51,44	305	356
108	1,2	41,34	4,0	47,37	676	293
109	1,2	0,0	4,0	2,0	676	240
110	2,0	7,7	0,1	11,10	419	1360
112	27,30	47,80	59,65	61,49	283	316
114	108,69	32,53	102,79	52,73	267	239
115	25,18	68,69	30,39	95,96	191	288
116	0,0	2,0	1,6	0,2	268	531
118	0,2	5,2	3,0	5,7	260	233
119	4,11	0,0	4,5	0,2	258	214
120	4,11	14,10	4,5	11,11	258	250
121	0,0	14,10	0,2	11,11	214	250
125	120,128	556,579	143,164	741,824	198	271
127	1,0	0,2	1,0	0,1	199	256
128	35,23	28,24	25,23	22,29	284	233
131	56,75	83,83	92,86	103,109	239	213
132	164,210	107,127	290,212	134,146	290	239
133	5,4	1,0	6,5	0,1	245	194
134	33,28	36,28	28,20	46,43	228	271
135	55,36	3,2	52,45	3,2	525	220
136	55,36	2,1	52,45	1,0	525	216
137	55,36	10,6	52,45	12,14	525	247
138	54,30	3,0	56,42	0,2	525	220
139	54,30	3,0	56,42	0,1	525	216
140	54,30	4,0	56,42	7,7	525	247
141	54,30	71,51	56,42	91,86	525	271
142	54,30	33,21	56,42	42,36	525	247
144	56,30	35,21	52,42	33,39	525	271
145	56,30	2,1	52,42	10,0	525	226
146	54,30	38,23	52,42	38,43	525	271
147	54,30	5,3	52,42	13,3	525	226
148	3,2	10,6	3,2	12,14	220	247
149	3,0	4,0	0,2	7,7	220	247
150	3,0	71,51	0,2	91,86	220	271
151	3,0	33,21	0,2	42,36	220	247
152	2,0	37,34	0,3	46,46	220	271
153	2,1	10,6	1,0	12,14	216	247
154	3,0	4,0	0,1	7,7	216	247
155	3,0	71,51	0,1	91,86	216	271
156	3,0	33,21	0,1	42,36	216	247
159	2,0	37,34	0,1	46,46	216	271
160	4,0	71,51	7,7	91,86	247	271
161	4,0	33,21	7,7	42,36	247	247
162	35,21	23,17	34,40	29,22	271	226
163	35,21	2,1	33,39	10,0	271	226
164	38,23	5,3	38,43	13,3	271	226
165	4,8	3,1	6,7	10,3	271	226
166	1,0	0,1	1,2	0,0	257	297
168	5,3	0,0	1,4	0,1	384	260
169	0,0	37,25	1,2	27,38	335	258
170	37,32	20,10	19,32	14,9	262	227
171	49,30	40,32	54,45	34,26	291	262
172	40,31	41,33	32,31	26,37	280	291
174	3,6	4,13	6,3	18,16	294	288
175	138,159	2930,3422	173,198	3610,3899	393	3606
176	2825,3360	13,35	3554,3887	33,36	3606	229
177	1,3	13,35	1,0	33,36	266	229
180	0,11	29,28	1,7	20,24	285	277
181	9,15	3,5	10,21	15,5	285	211
182	58,54	9,8	57,64	15,20	322	285
183	75,43	36,47	82,80	27,39	359	269
187	1,0	0,2	4,0	0,0	375	308
196	0,2	0,1	0,0	1,0	294	193
204	0,0	0,1	0,2	0,0	292	226
208	181,174	71,54	201,245	62,86	330	219
209	337,275	68,47	387,406	71,70	352	232
210	886,810	1214,1177	951,961	1460,1534	696	750
211	271,286	270,292	394,341	393,425	322	318
212	102,104	229,151	131,156	206,303	248	283
213	329,316	196,199	340,354	233,210	308	269
214	101,90	263,224	104,97	257,289	227	272
231	17,23	32,16	3,6	10,23	444	212
232	215,158	173,130	204,183	174,223	280	272
233	183,97	0,0	172,167	1,0	249	280
234	185,98	253,208	171,168	303,359	249	280
235	4,1	4,0	3,1	5,15	247	245
236	0,3	4,0	2,0	5,15	268	245
237	68,50	157,122	93,102	165,164	206	249
238	235,155	84,61	138,211	71,71	334	197
239	172,111	84,61	176,212	71,71	300	197
240	168,111	175,160	176,212	142,203	300	326
241	168,111	186,180	176,212	151,216	300	334
242	110,96	5,4	172,193	1,1	257	300
243	113,103	203,125	173,196	114,174	257	300
244	46,33	202,123	32,62	114,174	211	300
245	0,2	133,78	0,0	124,164	216	257
246	16,27	148,93	34,38	144,179	176	257
247	48,34	133,78	32,68	124,164	211	257
248	5,6	7,1	1,9	7,10	248	249
249	70,61	90,74	59,112	89,86	219	240
250	81,59	61,79	40,56	85,57	240	228
251	160,136	162,119	143,165	117,152	233	253
252	114,96	209,154	143,129	124,185	253	347
253	44,48	209,154	54,50	124,185	247	347
254	643,369	439,432	622,781	491,484	305	185
256	407,432	206,217	553,570	308,323	207	197
257	108,76	791,856	135,133	934,1123	1542	282
258	241,206	791,856	252,277	934,1123	197	282
259	3,3	791,856	2,5	934,1123	194	282
260	541,576	408,388	666,683	541,560	249	235
261	541,578	544,530	669,687	631,677	249	285
262	541,576	37,29	666,683	34,38	249	285
263	744,838	481,541	975,1014	718,790	285	248
264	37,29	408,388	34,38	541,560	285	235
265	779,866	408,390	1008,1047	546,566	285	235
266	2,0	481,541	0,0	718,790	280	248
267	0,1	481,540	1,0	718,788	235	248
268	247,263	518,568	321,333	749,821	235	248
269	273,281	773,817	343,382	1018,1014	541	310
270	273,281	32,32	343,382	49,35	541	475
271	24,26	773,817	23,29	1018,1014	248	310
272	24,26	32,32	23,29	49,35	248	475
273	509,486	773,817	612,635	1019,1014	248	310
274	666,701	585,528	876,970	543,712	303	289
