ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
130	0,0	2,0	2,0	0,0	196	149
132	0,3	2,0	13,2	0,0	237	149
133	7,10	2,0	7,9	0,0	411	149
134	9,0	2,0	4,3	0,0	337	149
135	9,0	0,2	4,3	10,4	337	149
143	19,20	3,0	12,9	0,0	380	149
145	25,19	2,0	34,19	0,0	376	149
146	24,17	2,0	36,19	0,2	376	149
147	40,40	10,15	49,28	11,6	376	149
149	1,0	10,15	0,0	11,6	203	149
150	1,1	16,23	0,0	15,9	203	149
151	21,9	2,0	31,18	0,2	378	149
153	67,38	10,15	57,42	11,6	378	149
154	20,11	0,0	31,18	2,0	378	149
155	66,40	16,23	57,42	15,9	378	149
162	15,15	10,15	14,13	11,6	352	149
163	13,15	16,23	16,11	15,9	352	149
164	8,7	0,6	13,9	4,4	352	149
165	17,16	50,30	22,13	34,26	352	149
167	11,17	0,6	33,17	4,4	671	149
168	9,15	50,30	38,15	34,26	671	149
174	1,3	10,15	1,0	11,6	209	149
175	1,9	50,30	5,4	34,26	209	149
177	1,3	9,9	1,0	9,4	209	149
179	5,6	2,1	2,2	6,0	209	149
180	2,0	50,30	0,0	34,26	360	149
181	2,4	50,30	0,0	34,26	420	149
183	0,0	53,51	1,0	35,20	237	149
184	0,1	53,51	0,0	35,20	169	149
185	0,1	53,51	1,0	35,20	250	149
189	0,3	53,51	3,2	35,20	390	149
190	0,3	53,51	3,2	35,20	435	149
244	0,0	1,0	1,1	1,2	365	149
249	2,3	1,0	2,6	1,2	362	149
316	4,1	0,0	0,2	0,1	256	149
526	41,79	0,0	107,26	5,1	288	149
527	122,152	0,0	219,112	1,0	386	149
528	133,114	0,0	249,175	0,1	326	149
529	9,7	1,4	6,7	3,0	301	149
532	9,11	3,0	15,4	0,0	268	149
533	9,9	3,0	14,3	0,0	324	149
537	179,126	0,0	220,141	2,0	234	149
538	75,51	5,14	61,37	13,15	200	149
539	44,35	5,14	45,24	13,15	221	149
543	52,66	0,0	76,59	0,1	173	149
544	8,18	2,0	15,10	0,0	173	149
545	57,19	56,76	76,54	79,59	247	149
546	13,7	56,76	22,27	79,59	267	149
