ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
129	0,1	0,2	2,0	0,0	196	149
131	0,5	0,2	13,2	0,0	237	149
132	0,1	0,2	4,0	0,0	298	149
133	0,0	0,2	1,0	0,0	298	149
134	0,0	0,4	1,0	10,4	298	149
145	6,8	0,0	19,7	0,2	298	149
146	11,16	9,17	32,16	11,6	298	149
149	1,1	5,8	0,0	15,9	203	149
150	5,0	0,0	8,2	0,2	298	149
152	31,36	9,17	34,26	11,6	298	149
153	6,7	0,0	8,2	2,0	298	149
154	32,43	5,8	34,26	15,9	298	149
161	10,13	9,17	9,6	11,6	298	149
162	10,13	5,8	11,4	15,9	298	149
163	6,0	0,4	8,2	0,0	298	149
164	5,1	0,0	8,2	4,4	298	149
165	15,13	31,36	17,6	34,26	298	149
167	3,4	0,0	1,2	4,4	298	149
168	5,7	31,36	6,0	34,26	298	149
169	4,0	0,1	1,2	0,0	298	149
170	6,3	10,13	6,0	9,4	298	149
176	1,1	9,17	1,0	11,6	209	149
177	1,1	31,36	5,4	34,26	209	149
179	1,2	10,13	1,0	9,4	209	149
181	4,1	5,3	2,2	6,0	209	149
183	2,0	31,36	0,0	34,26	298	149
185	0,0	42,44	1,0	35,20	237	149
187	0,0	42,44	1,0	35,20	250	149
191	1,0	42,44	1,0	35,20	298	149
192	0,0	42,44	1,0	35,20	298	149
251	1,0	0,2	1,6	1,2	298	149
527	29,39	0,0	107,26	5,1	288	149
528	60,68	0,0	155,72	1,0	298	149
529	92,82	0,0	230,163	0,1	298	149
530	17,8	1,4	6,6	3,0	298	149
534	2,1	0,1	0,0	2,1	298	149
536	164,101	0,0	220,141	2,0	234	149
537	75,39	19,15	61,37	13,15	200	149
538	37,21	19,15	45,24	13,15	221	149
539	60,27	2,0	21,18	0,0	208	149
543	71,48	0,0	76,59	0,1	173	149
544	24,40	76,55	76,54	79,59	247	149
545	16,14	76,55	22,27	79,59	267	149
546	122,107	4,4	175,102	3,4	263	149
547	816,545	2,0	1193,977	0,0	295	149
548	707,535	2,2	906,727	0,0	211	149
549	618,562	1,3	880,641	0,0	198	149
550	1,0	216,191	0,1	341,222	298	149
552	110,95	0,2	168,97	0,0	257	149
553	109,95	3,2	168,97	0,0	257	149
554	605,578	0,2	808,625	0,0	249	149
555	316,308	1,1	376,277	0,0	249	149
556	304,276	1,1	354,313	0,0	284	149
558	605,559	8,1	792,669	0,0	284	149
559	0,0	328,297	0,2	388,338	237	149
561	668,525	0,2	942,765	0,0	281	149
562	289,286	3,2	273,205	0,0	249	149
563	753,656	11,6	1111,741	1,1	294	149
565	2057,1378	0,0	1462,994	2,0	298	149
566	1734,1444	0,3	2423,1675	0,1	282	149
567	2007,1625	0,1	2387,1768	0,0	298	149
568	1108,827	0,1	972,769	0,0	265	149
569	866,653	0,0	705,431	1,0	298	149
570	2174,1755	14,4	2458,1749	11,10	272	149
571	2694,2275	5,10	3150,2289	1,0	298	149
572	1318,1053	21,11	741,449	8,9	245	149
573	969,658	316,213	1061,648	241,137	173	149
574	973,684	0,2	569,351	0,0	298	149
575	971,790	0,1	886,552	0,0	287	149
576	704,621	2,0	747,480	1,0	287	149
577	0,0	292,197	0,1	165,83	206	149
578	565,438	25,28	517,467	26,11	298	149
579	565,439	2,0	517,465	1,0	298	149
580	857,635	25,28	682,548	26,11	298	149
582	494,455	1,5	1156,920	7,8	194	149
583	448,352	1,0	910,665	1,1	208	149
584	66,48	1,0	135,99	1,1	190	149
593	368,294	2,2	491,387	2,2	210	149
594	680,467	9,7	974,769	1,9	296	149
595	432,275	2,1	559,465	0,0	296	149
596	162,131	2,1	310,217	0,0	252	149
597	401,318	1,0	724,511	0,0	252	149
598	431,398	3,2	900,679	0,0	283	149
599	671,588	2,5	1474,1072	0,0	282	149
