ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
10	0,0	0,5	1,0	13,2	298	237
11	0,0	0,1	1,0	4,0	298	298
13	31,36	11,16	34,26	32,16	298	298
14	10,13	11,16	9,6	32,16	298	298
15	1,1	11,16	1,0	32,16	209	298
18	10,13	1,1	11,4	0,0	298	203
19	10,13	31,36	9,6	34,26	298	298
20	1,1	31,36	1,0	34,26	209	298
21	10,13	32,43	11,4	34,26	298	298
31	1,1	10,13	1,0	9,6	209	298
32	1,1	15,13	5,4	17,6	209	298
34	5,7	15,13	6,0	17,6	298	298
35	2,0	15,13	0,0	17,6	298	298
38	2,0	5,7	0,0	6,0	298	298
40	1,0	0,0	1,0	1,0	298	237
54	1,0	0,2	1,6	0,2	298	225
55	1,0	0,2	1,6	0,2	298	236
56	1,0	0,2	1,6	0,2	298	225
86	37,35	7,6	70,51	20,5	298	288
87	2,2	107,77	1,2	170,118	200	234
88	3,0	107,77	1,0	170,118	221	234
89	34,21	32,18	15,18	42,22	208	200
90	13,15	39,20	13,10	13,15	173	273
91	48,53	6,3	98,45	3,6	263	173
92	109,95	289,286	168,97	273,205	257	249
93	316,308	304,276	376,277	354,313	249	284
94	565,439	704,621	517,465	747,480	298	287
96	162,131	432,275	310,217	559,465	252	296
97	226,239	207,153	534,422	350,255	283	252
98	427,320	185,134	862,591	291,201	282	283
99	63,36	52,41	170,105	94,71	233	236
100	63,29	75,62	139,77	145,111	239	236
101	137,142	10,14	390,280	21,26	248	245
102	4,0	223,269	0,0	301,215	275	298
107	31,29	26,48	31,45	65,47	298	298
110	1,0	2,2	0,0	0,4	298	298
112	19,19	45,72	20,16	116,69	201	298
114	108,69	32,53	133,106	107,102	267	239
115	25,18	68,69	37,40	196,134	191	288
116	0,0	1,0	1,6	0,1	268	298
118	0,2	5,2	2,0	5,8	260	233
119	4,11	14,10	14,18	14,14	258	250
123	120,128	556,579	128,114	1607,1177	198	271
125	1,0	0,2	0,0	4,0	199	256
126	35,23	28,24	48,32	61,24	284	233
129	56,75	83,83	104,88	112,101	239	213
130	5,4	1,0	5,2	4,6	245	194
131	33,28	36,28	55,38	47,52	228	271
132	35,26	3,2	41,39	4,5	298	220
133	35,26	2,1	41,39	1,2	298	216
134	35,26	10,6	41,39	4,9	298	247
135	34,20	3,0	37,35	3,1	298	220
136	34,20	3,0	37,35	1,0	298	216
137	34,20	4,0	37,35	2,3	298	247
138	34,20	71,51	37,35	110,101	298	271
139	34,20	33,21	37,35	42,48	298	247
141	36,20	35,21	37,35	56,47	298	271
142	36,20	2,1	37,35	5,1	298	226
143	34,20	38,23	36,35	61,51	298	271
144	34,20	5,3	36,35	12,12	298	226
145	3,2	10,6	4,5	4,9	220	247
146	3,0	4,0	3,1	2,3	220	247
147	3,0	71,51	3,1	110,101	220	271
148	3,0	33,21	3,1	42,48	220	247
149	2,0	37,34	3,0	52,55	220	271
150	2,1	10,6	1,2	4,9	216	247
151	3,0	4,0	1,0	2,3	216	247
152	3,0	71,51	1,0	110,101	216	271
153	3,0	33,21	1,0	42,48	216	247
156	2,0	37,34	3,0	52,55	216	271
157	4,0	71,51	2,3	110,101	247	271
158	4,0	33,21	2,3	42,48	247	247
159	35,21	23,17	58,46	39,35	271	226
160	35,21	2,1	56,47	5,1	271	226
161	38,23	5,3	61,51	12,12	271	226
162	4,8	3,1	9,8	8,9	271	226
164	4,0	0,0	0,0	0,1	286	298
165	2,2	0,0	0,0	2,4	298	260
166	37,32	20,10	49,23	31,18	262	227
167	49,30	40,32	79,45	45,43	291	262
168	40,31	41,33	65,37	50,21	280	291
169	18,11	0,0	34,19	2,0	202	280
170	15,8	47,27	35,17	81,40	202	280
172	5,7	229,220	1,0	240,194	298	298
173	124,158	13,35	178,132	32,20	298	229
174	1,3	13,35	4,0	32,20	266	229
177	0,11	29,28	5,8	37,29	285	277
178	9,15	3,5	17,17	1,4	285	211
179	56,50	9,8	63,69	15,15	298	285
183	0,0	0,2	4,0	2,4	298	298
192	0,2	0,1	0,0	0,2	294	193
204	206,178	68,47	501,329	159,99	298	232
205	102,104	229,151	380,228	546,374	248	283
206	92,87	132,92	309,236	449,312	225	248
207	177,137	69,94	665,396	294,211	298	225
208	103,109	125,163	345,187	419,245	241	298
209	101,90	263,224	121,100	346,276	227	272
226	0,0	3,0	2,0	7,2	280	298
227	12,6	32,16	0,0	16,11	298	212
228	185,98	253,208	203,116	383,255	249	280
229	4,1	4,0	0,0	21,4	247	245
230	0,3	4,0	0,0	21,4	268	245
231	68,50	157,122	92,48	250,175	206	249
232	203,121	84,61	154,79	82,67	298	197
233	172,111	84,61	245,201	82,67	298	197
234	168,111	148,131	245,201	177,125	298	298
235	168,111	154,146	245,201	180,127	298	298
236	110,96	5,4	214,126	0,0	257	298
237	113,103	203,125	217,128	154,79	257	298
238	46,33	202,123	67,50	154,79	211	298
